patch_key,fold_id,patch_index,class_index,class_name,channel_index,instance_id,total_pixel_count,overlap_pixel_count,positive_background_pixel_count,overlapping_class_indices,overlapping_instance_ids,overlapping_instance_ids_by_class,touches_cross_class_overlap,analysis_eligible,primary_eligible,confirmatory_eligible,analysis_exclusion_reason
fold_3:patch_1227,3,1227,1,inflammatory,1,608,315,19,0,[0],[617],"{""neoplastic"": [617]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1227,3,1227,1,inflammatory,1,609,324,9,0,[0],[599],"{""neoplastic"": [599]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1234,3,1234,1,inflammatory,1,903,341,6,0,[2],[901],"{""connective_soft_tissue"": [901]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1234,3,1234,2,connective_soft_tissue,2,901,418,6,0,[1],[903],"{""inflammatory"": [903]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1238,3,1238,0,neoplastic,0,493,432,2,0,[2],[478],"{""connective_soft_tissue"": [478]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1238,3,1238,2,connective_soft_tissue,2,478,300,2,0,[0],[493],"{""neoplastic"": [493]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1246,3,1246,0,neoplastic,0,1522,189,5,0,[1],[1531],"{""inflammatory"": [1531]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1246,3,1246,1,inflammatory,1,1531,430,5,0,[0],[1522],"{""neoplastic"": [1522]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1249,3,1249,0,neoplastic,0,97,689,7,0,[1],[850],"{""inflammatory"": [850]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1249,3,1249,1,inflammatory,1,850,111,7,0,[0],[97],"{""neoplastic"": [97]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1251,3,1251,0,neoplastic,0,153,1046,5,0,[2],[168],"{""connective_soft_tissue"": [168]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1251,3,1251,2,connective_soft_tissue,2,168,510,5,0,[0],[153],"{""neoplastic"": [153]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1258,3,1258,0,neoplastic,0,326,392,11,0,[2],[321],"{""connective_soft_tissue"": [321]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1258,3,1258,2,connective_soft_tissue,2,321,552,11,0,[0],[326],"{""neoplastic"": [326]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1262,3,1262,0,neoplastic,0,452,284,1,0,[2],[444],"{""connective_soft_tissue"": [444]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1262,3,1262,2,connective_soft_tissue,2,444,858,1,0,[0],[452],"{""neoplastic"": [452]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1284,3,1284,0,neoplastic,0,709,334,1,0,[2],[703],"{""connective_soft_tissue"": [703]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1284,3,1284,2,connective_soft_tissue,2,703,294,1,0,[0],[709],"{""neoplastic"": [709]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1287,3,1287,0,neoplastic,0,205,477,4,0,[2],[218],"{""connective_soft_tissue"": [218]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1287,3,1287,2,connective_soft_tissue,2,218,349,4,0,[0],[205],"{""neoplastic"": [205]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1302,3,1302,1,inflammatory,1,542,223,1,0,[2],[513],"{""connective_soft_tissue"": [513]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1302,3,1302,2,connective_soft_tissue,2,513,328,1,0,[1],[542],"{""inflammatory"": [542]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1314,3,1314,2,connective_soft_tissue,2,189,349,10,0,[4],[199],"{""non_neoplastic_epithelial"": [199]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1314,3,1314,4,non_neoplastic_epithelial,4,199,585,10,0,[2],[189],"{""connective_soft_tissue"": [189]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1323,3,1323,0,neoplastic,0,504,79,7,0,[2],[483],"{""connective_soft_tissue"": [483]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1323,3,1323,2,connective_soft_tissue,2,483,499,7,0,[0],[504],"{""neoplastic"": [504]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1333,3,1333,1,inflammatory,1,17,351,1,0,[2],[4],"{""connective_soft_tissue"": [4]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1333,3,1333,2,connective_soft_tissue,2,4,160,1,0,[1],[17],"{""inflammatory"": [17]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1450,3,1450,0,neoplastic,0,145,722,7,0,[2],[153],"{""connective_soft_tissue"": [153]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1450,3,1450,0,neoplastic,0,173,456,4,0,[2],[170],"{""connective_soft_tissue"": [170]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1450,3,1450,2,connective_soft_tissue,2,153,351,7,0,[0],[145],"{""neoplastic"": [145]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1450,3,1450,2,connective_soft_tissue,2,170,150,4,0,[0],[173],"{""neoplastic"": [173]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1451,3,1451,0,neoplastic,0,185,321,2,0,[2],[181],"{""connective_soft_tissue"": [181]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1451,3,1451,2,connective_soft_tissue,2,181,243,2,0,[0],[185],"{""neoplastic"": [185]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1454,3,1454,0,neoplastic,0,240,663,7,0,[2],[246],"{""connective_soft_tissue"": [246]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1454,3,1454,2,connective_soft_tissue,2,246,774,7,0,[0],[240],"{""neoplastic"": [240]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1475,3,1475,2,connective_soft_tissue,2,393,424,5,0,[4],[395],"{""non_neoplastic_epithelial"": [395]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1475,3,1475,4,non_neoplastic_epithelial,4,395,649,5,0,[2],[393],"{""connective_soft_tissue"": [393]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1493,3,1493,1,inflammatory,1,193,284,6,0,[4],[186],"{""non_neoplastic_epithelial"": [186]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1493,3,1493,4,non_neoplastic_epithelial,4,186,647,6,0,[1],[193],"{""inflammatory"": [193]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1501,3,1501,0,neoplastic,0,48,920,13,0,[2],[50],"{""connective_soft_tissue"": [50]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1501,3,1501,0,neoplastic,0,69,614,3,0,[2],[58],"{""connective_soft_tissue"": [58]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1501,3,1501,2,connective_soft_tissue,2,50,538,13,0,[0],[48],"{""neoplastic"": [48]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1501,3,1501,2,connective_soft_tissue,2,58,543,3,0,[0],[69],"{""neoplastic"": [69]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1502,3,1502,0,neoplastic,0,251,367,4,0,[2],[245],"{""connective_soft_tissue"": [245]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1502,3,1502,2,connective_soft_tissue,2,245,207,4,0,[0],[251],"{""neoplastic"": [251]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1503,3,1503,0,neoplastic,0,376,600,2,0,[2],[388],"{""connective_soft_tissue"": [388]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1503,3,1503,0,neoplastic,0,409,462,6,0,[2],[412],"{""connective_soft_tissue"": [412]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1503,3,1503,2,connective_soft_tissue,2,388,422,2,0,[0],[376],"{""neoplastic"": [376]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1503,3,1503,2,connective_soft_tissue,2,412,470,6,0,[0],[409],"{""neoplastic"": [409]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1512,3,1512,0,neoplastic,0,51,413,1,0,[1],[46],"{""inflammatory"": [46]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1512,3,1512,1,inflammatory,1,46,138,1,0,[0],[51],"{""neoplastic"": [51]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1512,3,1512,1,inflammatory,1,70,381,2,0,[2],[52],"{""connective_soft_tissue"": [52]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1512,3,1512,2,connective_soft_tissue,2,52,691,2,0,[1],[70],"{""inflammatory"": [70]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1514,3,1514,0,neoplastic,0,164,674,2,0,[2],[180],"{""connective_soft_tissue"": [180]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1514,3,1514,2,connective_soft_tissue,2,180,805,2,0,[0],[164],"{""neoplastic"": [164]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1528,3,1528,1,inflammatory,1,199,148,5,0,[2],[192],"{""connective_soft_tissue"": [192]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1528,3,1528,2,connective_soft_tissue,2,192,463,5,0,[1],[199],"{""inflammatory"": [199]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1537,3,1537,1,inflammatory,1,209,211,2,0,[2],[213],"{""connective_soft_tissue"": [213]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1537,3,1537,2,connective_soft_tissue,2,213,429,2,0,[1],[209],"{""inflammatory"": [209]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1540,3,1540,1,inflammatory,1,22,236,2,0,[2],[17],"{""connective_soft_tissue"": [17]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1540,3,1540,2,connective_soft_tissue,2,17,205,2,0,[1],[22],"{""inflammatory"": [22]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1545,3,1545,1,inflammatory,1,413,308,1,0,[2],[403],"{""connective_soft_tissue"": [403]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1545,3,1545,2,connective_soft_tissue,2,403,115,1,0,[1],[413],"{""inflammatory"": [413]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1555,3,1555,0,neoplastic,0,164,461,6,0,[2],[172],"{""connective_soft_tissue"": [172]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1555,3,1555,2,connective_soft_tissue,2,172,229,6,0,[0],[164],"{""neoplastic"": [164]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1556,3,1556,0,neoplastic,0,196,701,1,0,[2],[197],"{""connective_soft_tissue"": [197]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1556,3,1556,2,connective_soft_tissue,2,197,893,1,0,[0],[196],"{""neoplastic"": [196]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1560,3,1560,0,neoplastic,0,58,407,4,0,[2],[52],"{""connective_soft_tissue"": [52]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1560,3,1560,2,connective_soft_tissue,2,52,281,4,0,[0],[58],"{""neoplastic"": [58]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1561,3,1561,1,inflammatory,1,44,375,1,0,[2],[32],"{""connective_soft_tissue"": [32]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1561,3,1561,2,connective_soft_tissue,2,32,522,1,0,[1],[44],"{""inflammatory"": [44]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1649,3,1649,0,neoplastic,0,72,182,8,0,[2],[71],"{""connective_soft_tissue"": [71]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1649,3,1649,2,connective_soft_tissue,2,71,94,8,0,[0],[72],"{""neoplastic"": [72]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1650,3,1650,0,neoplastic,0,356,190,1,0,[2],[372],"{""connective_soft_tissue"": [372]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1650,3,1650,2,connective_soft_tissue,2,372,57,1,0,[0],[356],"{""neoplastic"": [356]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1659,3,1659,0,neoplastic,0,158,511,7,0,[2],[154],"{""connective_soft_tissue"": [154]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1659,3,1659,2,connective_soft_tissue,2,154,470,7,0,[0],[158],"{""neoplastic"": [158]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1660,3,1660,0,neoplastic,0,236,711,2,0,[2],[229],"{""connective_soft_tissue"": [229]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1660,3,1660,2,connective_soft_tissue,2,229,705,2,0,[0],[236],"{""neoplastic"": [236]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1675,3,1675,0,neoplastic,0,521,77,2,0,[1],[531],"{""inflammatory"": [531]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1675,3,1675,1,inflammatory,1,531,185,2,0,[0],[521],"{""neoplastic"": [521]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1692,3,1692,1,inflammatory,1,77,299,5,0,[2],[62],"{""connective_soft_tissue"": [62]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1692,3,1692,1,inflammatory,1,126,465,14,0,[2],[113],"{""connective_soft_tissue"": [113]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1692,3,1692,2,connective_soft_tissue,2,62,483,5,0,[1],[77],"{""inflammatory"": [77]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1692,3,1692,2,connective_soft_tissue,2,113,715,14,0,[1],[126],"{""inflammatory"": [126]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1695,3,1695,0,neoplastic,0,656,912,6,0,[1],[456],"{""inflammatory"": [456]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1695,3,1695,1,inflammatory,1,328,235,1,0,[2],[326],"{""connective_soft_tissue"": [326]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1695,3,1695,1,inflammatory,1,360,328,1,0,[2],[368],"{""connective_soft_tissue"": [368]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1695,3,1695,1,inflammatory,1,372,177,8,0,[2],[354],"{""connective_soft_tissue"": [354]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1695,3,1695,1,inflammatory,1,381,367,13,0,[2],[364],"{""connective_soft_tissue"": [364]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1695,3,1695,1,inflammatory,1,456,289,6,0,[0],[656],"{""neoplastic"": [656]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1695,3,1695,1,inflammatory,1,460,250,1,0,[2],[448],"{""connective_soft_tissue"": [448]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1695,3,1695,2,connective_soft_tissue,2,326,349,1,0,[1],[328],"{""inflammatory"": [328]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1695,3,1695,2,connective_soft_tissue,2,354,731,8,0,[1],[372],"{""inflammatory"": [372]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1695,3,1695,2,connective_soft_tissue,2,364,367,13,0,[1],[381],"{""inflammatory"": [381]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1695,3,1695,2,connective_soft_tissue,2,368,311,1,0,[1],[360],"{""inflammatory"": [360]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1695,3,1695,2,connective_soft_tissue,2,448,582,1,0,[1],[460],"{""inflammatory"": [460]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1707,3,1707,1,inflammatory,1,335,696,20,0,[4],[340],"{""non_neoplastic_epithelial"": [340]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1707,3,1707,4,non_neoplastic_epithelial,4,340,1082,20,0,[1],[335],"{""inflammatory"": [335]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1710,3,1710,1,inflammatory,1,369,1486,5,0,[2],[358],"{""connective_soft_tissue"": [358]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1710,3,1710,2,connective_soft_tissue,2,358,1372,5,0,[1],[369],"{""inflammatory"": [369]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1722,3,1722,1,inflammatory,1,868,855,3,0,[2],[860],"{""connective_soft_tissue"": [860]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1722,3,1722,2,connective_soft_tissue,2,860,895,3,0,[1],[868],"{""inflammatory"": [868]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1730,3,1730,1,inflammatory,1,382,751,3,0,[2],[394],"{""connective_soft_tissue"": [394]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1730,3,1730,2,connective_soft_tissue,2,394,449,3,0,[1],[382],"{""inflammatory"": [382]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1746,3,1746,0,neoplastic,0,408,889,178,0,[4],[19],"{""non_neoplastic_epithelial"": [19]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1746,3,1746,0,neoplastic,0,409,848,63,0,[4],[9],"{""non_neoplastic_epithelial"": [9]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1746,3,1746,4,non_neoplastic_epithelial,4,9,1596,63,0,[0],[409],"{""neoplastic"": [409]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1746,3,1746,4,non_neoplastic_epithelial,4,19,2024,178,0,[0],[408],"{""neoplastic"": [408]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1802,3,1802,1,inflammatory,1,785,625,6,0,[2],[793],"{""connective_soft_tissue"": [793]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1802,3,1802,2,connective_soft_tissue,2,793,1098,6,0,[1],[785],"{""inflammatory"": [785]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1815,3,1815,1,inflammatory,1,212,667,5,0,[2],[211],"{""connective_soft_tissue"": [211]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1815,3,1815,2,connective_soft_tissue,2,211,951,5,0,[1],[212],"{""inflammatory"": [212]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1830,3,1830,2,connective_soft_tissue,2,753,490,1,0,[4],[785],"{""non_neoplastic_epithelial"": [785]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1830,3,1830,4,non_neoplastic_epithelial,4,785,919,1,0,[2],[753],"{""connective_soft_tissue"": [753]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1864,3,1864,1,inflammatory,1,247,1078,18,0,[4],[221],"{""non_neoplastic_epithelial"": [221]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1864,3,1864,4,non_neoplastic_epithelial,4,221,2788,18,0,[1],[247],"{""inflammatory"": [247]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1866,3,1866,1,inflammatory,1,322,911,15,0,[4],[309],"{""non_neoplastic_epithelial"": [309]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1866,3,1866,4,non_neoplastic_epithelial,4,309,1888,15,0,[1],[322],"{""inflammatory"": [322]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1869,3,1869,1,inflammatory,1,497,988,26,0,[4],[491],"{""non_neoplastic_epithelial"": [491]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1869,3,1869,4,non_neoplastic_epithelial,4,491,1020,26,0,[1],[497],"{""inflammatory"": [497]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1880,3,1880,1,inflammatory,1,14,937,3,0,[2],[29],"{""connective_soft_tissue"": [29]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1880,3,1880,2,connective_soft_tissue,2,29,563,3,0,[1],[14],"{""inflammatory"": [14]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1887,3,1887,1,inflammatory,1,298,945,14,0,[2],[301],"{""connective_soft_tissue"": [301]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1887,3,1887,2,connective_soft_tissue,2,301,748,14,0,[1],[298],"{""inflammatory"": [298]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1933,3,1933,2,connective_soft_tissue,2,616,521,3,0,[4],[594],"{""non_neoplastic_epithelial"": [594]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1933,3,1933,4,non_neoplastic_epithelial,4,594,1408,3,0,[2],[616],"{""connective_soft_tissue"": [616]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1947,3,1947,1,inflammatory,1,50,149,14,0,[2],[323],"{""connective_soft_tissue"": [323]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1947,3,1947,2,connective_soft_tissue,2,323,555,14,0,[1],[50],"{""inflammatory"": [50]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1980,3,1980,1,inflammatory,1,161,399,1,0,[2],[165],"{""connective_soft_tissue"": [165]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1980,3,1980,2,connective_soft_tissue,2,165,313,1,0,[1],[161],"{""inflammatory"": [161]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1996,3,1996,0,neoplastic,0,153,504,5,0,[2],[156],"{""connective_soft_tissue"": [156]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_1996,3,1996,2,connective_soft_tissue,2,156,272,5,0,[0],[153],"{""neoplastic"": [153]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2012,3,2012,1,inflammatory,1,152,247,2,0,[2],[156],"{""connective_soft_tissue"": [156]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2012,3,2012,2,connective_soft_tissue,2,156,744,2,0,[1],[152],"{""inflammatory"": [152]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2013,3,2013,0,neoplastic,0,358,391,2,0,[1],[347],"{""inflammatory"": [347]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2013,3,2013,1,inflammatory,1,347,341,2,0,[0],[358],"{""neoplastic"": [358]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2035,3,2035,1,inflammatory,1,885,284,2,0,[2],[855],"{""connective_soft_tissue"": [855]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2035,3,2035,2,connective_soft_tissue,2,855,606,2,0,[1],[885],"{""inflammatory"": [885]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2036,3,2036,1,inflammatory,1,851,278,7,0,[2],[832],"{""connective_soft_tissue"": [832]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2036,3,2036,2,connective_soft_tissue,2,832,326,7,0,[1],[851],"{""inflammatory"": [851]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2037,3,2037,0,neoplastic,0,1106,1251,8,0,[1],[1155],"{""inflammatory"": [1155]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2037,3,2037,0,neoplastic,0,1119,519,1,0,[1],[1115],"{""inflammatory"": [1115]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2037,3,2037,1,inflammatory,1,1115,225,1,0,[0],[1119],"{""neoplastic"": [1119]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2037,3,2037,1,inflammatory,1,1155,326,8,0,[0],[1106],"{""neoplastic"": [1106]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2038,3,2038,1,inflammatory,1,1050,182,3,0,[2],[1031],"{""connective_soft_tissue"": [1031]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2038,3,2038,2,connective_soft_tissue,2,1031,419,3,0,[1],[1050],"{""inflammatory"": [1050]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2039,3,2039,0,neoplastic,0,48,312,2,0,[2],[53],"{""connective_soft_tissue"": [53]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2039,3,2039,0,neoplastic,0,58,209,1,0,[2],[63],"{""connective_soft_tissue"": [63]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2039,3,2039,2,connective_soft_tissue,2,53,330,2,0,[0],[48],"{""neoplastic"": [48]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2039,3,2039,2,connective_soft_tissue,2,63,692,1,0,[0],[58],"{""neoplastic"": [58]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2046,3,2046,0,neoplastic,0,172,523,11,0,[2],[182],"{""connective_soft_tissue"": [182]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2046,3,2046,2,connective_soft_tissue,2,182,289,11,0,[0],[172],"{""neoplastic"": [172]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2102,3,2102,1,inflammatory,1,41,381,2,0,[2],[52],"{""connective_soft_tissue"": [52]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2102,3,2102,2,connective_soft_tissue,2,52,385,2,0,[1],[41],"{""inflammatory"": [41]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2116,3,2116,0,neoplastic,0,243,625,3,0,[1],[241],"{""inflammatory"": [241]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2116,3,2116,1,inflammatory,1,241,205,3,0,[0],[243],"{""neoplastic"": [243]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2151,3,2151,0,neoplastic,0,401,303,21,0,[2],[92],"{""connective_soft_tissue"": [92]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2151,3,2151,2,connective_soft_tissue,2,92,339,21,0,[0],[401],"{""neoplastic"": [401]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2152,3,2152,1,inflammatory,1,2,339,7,0,[2],[9],"{""connective_soft_tissue"": [9]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2152,3,2152,2,connective_soft_tissue,2,9,342,7,0,[1],[2],"{""inflammatory"": [2]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2155,3,2155,0,neoplastic,0,356,344,2,0,[2],[345],"{""connective_soft_tissue"": [345]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2155,3,2155,2,connective_soft_tissue,2,345,370,2,0,[0],[356],"{""neoplastic"": [356]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2156,3,2156,1,inflammatory,1,362,156,2,0,[2],[367],"{""connective_soft_tissue"": [367]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2156,3,2156,2,connective_soft_tissue,2,367,364,2,0,[1],[362],"{""inflammatory"": [362]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2182,3,2182,2,connective_soft_tissue,2,195,66,1,0,[3],[192],"{""dead"": [192]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2182,3,2182,3,dead,3,192,39,1,0,[2],[195],"{""connective_soft_tissue"": [195]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2199,3,2199,0,neoplastic,0,62,822,10,0,[1],[64],"{""inflammatory"": [64]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2199,3,2199,1,inflammatory,1,64,223,10,0,[0],[62],"{""neoplastic"": [62]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2202,3,2202,0,neoplastic,0,141,387,4,0,[1],[136],"{""inflammatory"": [136]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2202,3,2202,1,inflammatory,1,136,526,4,0,[0],[141],"{""neoplastic"": [141]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2298,3,2298,0,neoplastic,0,150,967,1,0,[1],[138],"{""inflammatory"": [138]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2298,3,2298,1,inflammatory,1,138,553,1,0,[0],[150],"{""neoplastic"": [150]}",true,false,false,false,touches_cross_class_overlap
fold_3:patch_2319,3,2319,1,inflammatory,1,70,228,4,0,[2],[59],"{""connective_soft_tissue"": [59]}",true,false,false,false,touches_cross_class_overlap
