fold_id,patch_index,cross_class_overlap_pixels,positive_background_pixels,background_only_pixels,positive_only_pixels,all_zero_pixels,void_pixels,background_complement_mismatch_pixels,affected_instance_keys,affected_class_count,affected_class_indices,cross_channel_duplicate_instance_ids
3,770,0,0,51038,14498,0,0,0,0,0,,0
3,771,0,0,54076,11460,0,0,0,0,0,,0
3,772,0,0,56113,9423,0,0,0,0,0,,0
3,773,0,0,54163,11373,0,0,0,0,0,,0
3,774,0,0,56036,9500,0,0,0,0,0,,0
3,775,0,0,49909,15627,0,0,0,0,0,,0
3,776,0,0,43284,22252,0,0,0,0,0,,0
3,777,0,0,40693,24843,0,0,0,0,0,,0
3,778,0,0,65536,0,0,0,0,0,0,,0
3,779,0,0,65034,502,0,0,0,0,0,,0
3,780,0,0,65536,0,0,0,0,0,0,,0
3,781,0,0,65380,156,0,0,0,0,0,,0
3,782,0,0,64463,1073,0,0,0,0,0,,0
3,783,0,0,65223,313,0,0,0,0,0,,0
3,784,0,0,65536,0,0,0,0,0,0,,0
3,785,0,0,59482,6054,0,0,0,0,0,,0
3,786,0,0,56637,8899,0,0,0,0,0,,0
3,787,0,0,49296,16240,0,0,0,0,0,,0
3,788,0,0,57261,8275,0,0,0,0,0,,0
3,789,0,0,55178,10358,0,0,0,0,0,,0
3,790,0,0,56204,9332,0,0,0,0,0,,0
3,791,0,0,61179,4357,0,0,0,0,0,,0
3,792,0,0,62460,3076,0,0,0,0,0,,0
3,793,0,0,63688,1848,0,0,0,0,0,,0
3,794,0,0,59528,6008,0,0,0,0,0,,0
3,795,0,0,64456,1080,0,0,0,0,0,,0
3,796,0,0,63057,2479,0,0,0,0,0,,0
3,797,0,0,59561,5975,0,0,0,0,0,,0
3,798,0,0,60621,4915,0,0,0,0,0,,0
3,799,0,0,57276,8260,0,0,0,0,0,,0
3,800,0,0,62462,3074,0,0,0,0,0,,0
3,801,0,0,61811,3725,0,0,0,0,0,,0
3,802,5,0,45146,20390,0,0,0,2,2,1;2,0
3,803,0,0,42525,23011,0,0,0,0,0,,0
3,804,4,0,46708,18828,0,0,0,2,2,1;2,0
3,805,0,0,44394,21142,0,0,0,0,0,,0
3,806,0,0,44795,20741,0,0,0,0,0,,0
3,807,0,0,55391,10145,0,0,0,0,0,,0
3,808,0,0,53593,11943,0,0,0,0,0,,0
3,809,1,0,59217,6319,0,0,0,2,2,1;2,0
3,810,0,0,51848,13688,0,0,0,0,0,,0
3,811,3,0,44644,20892,0,0,0,2,2,0;1,0
3,812,2,0,48108,17428,0,0,0,2,2,0;1,0
3,813,0,0,48198,17338,0,0,0,0,0,,0
3,814,0,0,48830,16706,0,0,0,0,0,,0
3,815,0,0,51255,14281,0,0,0,0,0,,0
3,816,0,0,47353,18183,0,0,0,0,0,,0
3,817,0,0,46186,19350,0,0,0,0,0,,0
3,818,0,0,59559,5977,0,0,0,0,0,,0
3,819,0,0,48521,17015,0,0,0,0,0,,0
3,820,3,0,43929,21607,0,0,0,2,2,0;2,0
3,821,0,0,53601,11935,0,0,0,0,0,,0
3,822,0,0,50402,15134,0,0,0,0,0,,0
3,823,0,0,50719,14817,0,0,0,0,0,,0
3,824,0,0,48647,16889,0,0,0,0,0,,0
3,825,1,0,39311,26225,0,0,0,2,2,0;2,0
3,826,0,0,45449,20087,0,0,0,0,0,,0
3,827,2,0,47997,17539,0,0,0,2,2,1;2,0
3,828,0,0,46916,18620,0,0,0,0,0,,0
3,829,0,0,46191,19345,0,0,0,0,0,,0
3,830,0,0,39463,26073,0,0,0,0,0,,0
3,831,0,0,55652,9884,0,0,0,0,0,,0
3,832,0,0,52944,12592,0,0,0,0,0,,0
3,833,0,0,48295,17241,0,0,0,0,0,,0
3,834,0,0,46412,19124,0,0,0,0,0,,0
3,835,0,0,46916,18620,0,0,0,0,0,,0
3,836,0,0,45396,20140,0,0,0,0,0,,0
3,837,0,0,53866,11670,0,0,0,0,0,,0
3,838,0,0,43764,21772,0,0,0,0,0,,0
3,839,0,0,40386,25150,0,0,0,0,0,,0
3,840,0,0,43559,21977,0,0,0,0,0,,0
3,841,0,0,48735,16801,0,0,0,0,0,,0
3,842,0,0,49024,16512,0,0,0,0,0,,0
3,843,0,0,56506,9030,0,0,0,0,0,,0
3,844,0,0,58635,6901,0,0,0,0,0,,0
3,845,0,0,59917,5619,0,0,0,0,0,,0
3,846,0,0,56349,9187,0,0,0,0,0,,0
3,847,0,0,55926,9610,0,0,0,0,0,,0
3,848,0,0,53602,11934,0,0,0,0,0,,0
3,849,0,0,55634,9902,0,0,0,0,0,,0
3,850,0,0,56374,9162,0,0,0,0,0,,0
3,851,0,0,48569,16967,0,0,0,0,0,,0
3,852,0,0,50931,14605,0,0,0,0,0,,0
3,853,0,0,50317,15219,0,0,0,0,0,,0
3,854,0,0,53089,12447,0,0,0,0,0,,0
3,855,0,0,51674,13862,0,0,0,0,0,,0
3,856,0,0,50504,15032,0,0,0,0,0,,0
3,857,0,0,58450,7086,0,0,0,0,0,,0
3,858,0,0,49407,16129,0,0,0,0,0,,0
3,859,0,0,60029,5507,0,0,0,0,0,,0
3,860,0,0,53778,11758,0,0,0,0,0,,0
3,861,0,0,55704,9832,0,0,0,0,0,,0
3,862,0,0,57531,8005,0,0,0,0,0,,0
3,863,0,0,48612,16924,0,0,0,0,0,,0
3,864,0,0,45132,20404,0,0,0,0,0,,0
3,865,2,0,44981,20555,0,0,0,2,2,0;2,0
3,866,0,0,32689,32847,0,0,0,0,0,,0
3,867,0,0,48496,17040,0,0,0,0,0,,0
3,868,0,0,48524,17012,0,0,0,0,0,,0
3,869,0,0,54559,10977,0,0,0,0,0,,0
3,870,0,0,55253,10283,0,0,0,0,0,,0
3,871,0,0,57055,8481,0,0,0,0,0,,0
3,872,0,0,52073,13463,0,0,0,0,0,,0
3,873,0,0,52192,13344,0,0,0,0,0,,0
3,874,0,0,49881,15655,0,0,0,0,0,,0
3,875,0,0,56003,9533,0,0,0,0,0,,0
3,876,0,0,53542,11994,0,0,0,0,0,,0
3,877,0,0,55006,10530,0,0,0,0,0,,0
3,878,0,0,45506,20030,0,0,0,0,0,,0
3,879,0,0,40074,25462,0,0,0,0,0,,0
3,880,0,0,47420,18116,0,0,0,0,0,,0
3,881,0,0,43021,22515,0,0,0,0,0,,0
3,882,0,0,56041,9495,0,0,0,0,0,,0
3,883,0,0,49599,15937,0,0,0,0,0,,0
3,884,0,0,47621,17915,0,0,0,0,0,,0
3,885,0,0,54584,10952,0,0,0,0,0,,0
3,886,0,0,48199,17337,0,0,0,0,0,,0
3,887,0,0,36467,29069,0,0,0,0,0,,0
3,888,0,0,45496,20040,0,0,0,0,0,,0
3,889,9,0,45499,20037,0,0,0,4,2,1;2,0
3,890,1,0,40454,25082,0,0,0,2,2,1;2,0
3,891,3,0,39196,26340,0,0,0,2,2,1;2,0
3,892,0,0,38664,26872,0,0,0,0,0,,0
3,893,0,0,40565,24971,0,0,0,0,0,,0
3,894,0,0,38497,27039,0,0,0,0,0,,0
3,895,0,0,59106,6430,0,0,0,0,0,,0
3,896,0,0,51483,14053,0,0,0,0,0,,0
3,897,0,0,55266,10270,0,0,0,0,0,,0
3,898,0,0,55096,10440,0,0,0,0,0,,0
3,899,0,0,39427,26109,0,0,0,0,0,,0
3,900,0,0,48043,17493,0,0,0,0,0,,0
3,901,35,0,47294,18242,0,0,0,2,2,0;2,0
3,902,0,0,38498,27038,0,0,0,0,0,,0
3,903,0,0,43203,22333,0,0,0,0,0,,0
3,904,0,0,41882,23654,0,0,0,0,0,,0
3,905,8,0,41489,24047,0,0,0,3,2,0;2,0
3,906,0,0,40107,25429,0,0,0,0,0,,0
3,907,0,0,40234,25302,0,0,0,0,0,,0
3,908,0,0,40204,25332,0,0,0,0,0,,0
3,909,0,0,41487,24049,0,0,0,0,0,,0
3,910,0,0,37663,27873,0,0,0,0,0,,0
3,911,0,0,38894,26642,0,0,0,0,0,,0
3,912,0,0,42173,23363,0,0,0,0,0,,0
3,913,0,0,44560,20976,0,0,0,0,0,,0
3,914,0,0,39768,25768,0,0,0,0,0,,0
3,915,0,0,39573,25963,0,0,0,0,0,,0
3,916,0,0,44100,21436,0,0,0,0,0,,0
3,917,0,0,42278,23258,0,0,0,0,0,,0
3,918,0,0,64171,1365,0,0,0,0,0,,0
3,919,0,0,60895,4641,0,0,0,0,0,,0
3,920,0,0,65130,406,0,0,0,0,0,,0
3,921,0,0,63897,1639,0,0,0,0,0,,0
3,922,0,0,62856,2680,0,0,0,0,0,,0
3,923,0,0,61554,3982,0,0,0,0,0,,0
3,924,0,0,65167,369,0,0,0,0,0,,0
3,925,0,0,64441,1095,0,0,0,0,0,,0
3,926,0,0,64593,943,0,0,0,0,0,,0
3,927,0,0,63924,1612,0,0,0,0,0,,0
3,928,0,0,63762,1774,0,0,0,0,0,,0
3,929,0,0,54006,11530,0,0,0,0,0,,0
3,930,6,0,53068,12468,0,0,0,4,3,0;2;3,0
3,931,4,0,52088,13448,0,0,0,2,2,2;3,0
3,932,1,0,54342,11194,0,0,0,2,2,0;3,0
3,933,0,0,57414,8122,0,0,0,0,0,,0
3,934,0,0,55569,9967,0,0,0,0,0,,0
3,935,0,0,55750,9786,0,0,0,0,0,,0
3,936,0,0,55316,10220,0,0,0,0,0,,0
3,937,0,0,59119,6417,0,0,0,0,0,,0
3,938,0,0,58246,7290,0,0,0,0,0,,0
3,939,0,0,54798,10738,0,0,0,0,0,,0
3,940,0,0,54160,11376,0,0,0,0,0,,0
3,941,0,0,57184,8352,0,0,0,0,0,,0
3,942,0,0,56195,9341,0,0,0,0,0,,0
3,943,4,0,51638,13898,0,0,0,2,2,2;3,0
3,944,0,0,49373,16163,0,0,0,0,0,,0
3,945,0,0,51786,13750,0,0,0,0,0,,0
3,946,0,0,48995,16541,0,0,0,0,0,,0
3,947,0,0,50454,15082,0,0,0,0,0,,0
3,948,0,0,54370,11166,0,0,0,0,0,,0
3,949,0,0,62991,2545,0,0,0,0,0,,0
3,950,0,0,58737,6799,0,0,0,0,0,,0
3,951,0,0,51487,14049,0,0,0,0,0,,0
3,952,0,0,51780,13756,0,0,0,0,0,,0
3,953,0,0,58436,7100,0,0,0,0,0,,0
3,954,0,0,50417,15119,0,0,0,0,0,,0
3,955,0,0,49522,16014,0,0,0,0,0,,0
3,956,0,0,46218,19318,0,0,0,0,0,,0
3,957,0,0,51018,14518,0,0,0,0,0,,0
3,958,0,0,50429,15107,0,0,0,0,0,,0
3,959,2,0,43331,22205,0,0,0,4,3,0;1;2,0
3,960,0,0,45429,20107,0,0,0,0,0,,0
3,961,0,0,46619,18917,0,0,0,0,0,,0
3,962,0,0,47280,18256,0,0,0,0,0,,0
3,963,0,0,39520,26016,0,0,0,0,0,,0
3,964,2,0,46857,18679,0,0,0,2,2,0;2,0
3,965,0,0,44660,20876,0,0,0,0,0,,0
3,966,0,0,47952,17584,0,0,0,0,0,,0
3,967,0,0,49599,15937,0,0,0,0,0,,0
3,968,0,0,50760,14776,0,0,0,0,0,,0
3,969,0,0,48651,16885,0,0,0,0,0,,0
3,970,0,0,46890,18646,0,0,0,0,0,,0
3,971,0,0,44497,21039,0,0,0,0,0,,0
3,972,0,0,42120,23416,0,0,0,0,0,,0
3,973,0,0,52721,12815,0,0,0,0,0,,0
3,974,0,0,45480,20056,0,0,0,0,0,,0
3,975,0,0,48350,17186,0,0,0,0,0,,0
3,976,0,0,50861,14675,0,0,0,0,0,,0
3,977,0,0,48209,17327,0,0,0,0,0,,0
3,978,0,0,51514,14022,0,0,0,0,0,,0
3,979,0,0,48986,16550,0,0,0,0,0,,0
3,980,0,0,45903,19633,0,0,0,0,0,,0
3,981,0,0,42440,23096,0,0,0,0,0,,0
3,982,0,0,49191,16345,0,0,0,0,0,,0
3,983,0,0,48743,16793,0,0,0,0,0,,0
3,984,0,0,45220,20316,0,0,0,0,0,,0
3,985,0,0,48376,17160,0,0,0,0,0,,0
3,986,0,0,51425,14111,0,0,0,0,0,,0
3,987,0,0,45104,20432,0,0,0,0,0,,0
3,988,0,0,49624,15912,0,0,0,0,0,,0
3,989,0,0,43908,21628,0,0,0,0,0,,0
3,990,0,0,48590,16946,0,0,0,0,0,,0
3,991,0,0,49387,16149,0,0,0,0,0,,0
3,992,0,0,41769,23767,0,0,0,0,0,,0
3,993,0,0,46303,19233,0,0,0,0,0,,0
3,994,0,0,55765,9771,0,0,0,0,0,,0
3,995,0,0,50973,14563,0,0,0,0,0,,0
3,996,0,0,49202,16334,0,0,0,0,0,,0
3,997,0,0,52710,12826,0,0,0,0,0,,0
3,998,0,0,43494,22042,0,0,0,0,0,,0
3,999,0,0,44717,20819,0,0,0,0,0,,0
3,1000,0,0,48876,16660,0,0,0,0,0,,0
3,1001,0,0,43172,22364,0,0,0,0,0,,0
3,1002,0,0,43406,22130,0,0,0,0,0,,0
3,1003,0,0,51631,13905,0,0,0,0,0,,0
3,1004,0,0,48250,17286,0,0,0,0,0,,0
3,1005,3,0,47883,17653,0,0,0,6,2,1;2,0
3,1006,0,0,51464,14072,0,0,0,0,0,,0
3,1007,3,0,45636,19900,0,0,0,4,2,1;2,0
3,1008,0,0,51851,13685,0,0,0,0,0,,0
3,1009,0,0,51600,13936,0,0,0,0,0,,0
3,1010,0,0,54981,10555,0,0,0,0,0,,0
3,1011,0,0,53857,11679,0,0,0,0,0,,0
3,1012,0,0,61342,4194,0,0,0,0,0,,0
3,1013,0,0,54886,10650,0,0,0,0,0,,0
3,1014,0,0,55316,10220,0,0,0,0,0,,0
3,1015,0,0,55159,10377,0,0,0,0,0,,0
3,1016,0,0,65536,0,0,0,0,0,0,,0
3,1017,10,0,50196,15340,0,0,0,2,2,0;2,0
3,1018,0,0,42685,22851,0,0,0,0,0,,0
3,1019,0,0,48646,16890,0,0,0,0,0,,0
3,1020,0,0,61733,3803,0,0,0,0,0,,0
3,1021,0,0,46281,19255,0,0,0,0,0,,0
3,1022,0,0,52856,12680,0,0,0,0,0,,0
3,1023,0,0,64926,610,0,0,0,0,0,,0
3,1024,0,0,63079,2457,0,0,0,0,0,,0
3,1025,0,0,61148,4388,0,0,0,0,0,,0
3,1026,0,0,51875,13661,0,0,0,0,0,,0
3,1027,0,0,50892,14644,0,0,0,0,0,,0
3,1028,0,0,46429,19107,0,0,0,0,0,,0
3,1029,0,0,48654,16882,0,0,0,0,0,,0
3,1030,0,0,60512,5024,0,0,0,0,0,,0
3,1031,0,0,62907,2629,0,0,0,0,0,,0
3,1032,0,0,61541,3995,0,0,0,0,0,,0
3,1033,0,0,62828,2708,0,0,0,0,0,,0
3,1034,0,0,63314,2222,0,0,0,0,0,,0
3,1035,0,0,62713,2823,0,0,0,0,0,,0
3,1036,0,0,64062,1474,0,0,0,0,0,,0
3,1037,0,0,64200,1336,0,0,0,0,0,,0
3,1038,0,0,49676,15860,0,0,0,0,0,,0
3,1039,0,0,64160,1376,0,0,0,0,0,,0
3,1040,0,0,49625,15911,0,0,0,0,0,,0
3,1041,0,0,64484,1052,0,0,0,0,0,,0
3,1042,0,0,50975,14561,0,0,0,0,0,,0
3,1043,0,0,64042,1494,0,0,0,0,0,,0
3,1044,0,0,60468,5068,0,0,0,0,0,,0
3,1045,0,0,60562,4974,0,0,0,0,0,,0
3,1046,0,0,60203,5333,0,0,0,0,0,,0
3,1047,0,0,60538,4998,0,0,0,0,0,,0
3,1048,0,0,61547,3989,0,0,0,0,0,,0
3,1049,0,0,60176,5360,0,0,0,0,0,,0
3,1050,0,0,59092,6444,0,0,0,0,0,,0
3,1051,0,0,63710,1826,0,0,0,0,0,,0
3,1052,0,0,59131,6405,0,0,0,0,0,,0
3,1053,0,0,59576,5960,0,0,0,0,0,,0
3,1054,0,0,61991,3545,0,0,0,0,0,,0
3,1055,0,0,60029,5507,0,0,0,0,0,,0
3,1056,0,0,60353,5183,0,0,0,0,0,,0
3,1057,1,0,43525,22011,0,0,0,2,2,0;2,0
3,1058,3,0,43040,22496,0,0,0,2,2,0;2,0
3,1059,0,0,41830,23706,0,0,0,0,0,,0
3,1060,0,0,49797,15739,0,0,0,0,0,,0
3,1061,0,0,45974,19562,0,0,0,0,0,,0
3,1062,0,0,43841,21695,0,0,0,0,0,,0
3,1063,0,0,43624,21912,0,0,0,0,0,,0
3,1064,0,0,42051,23485,0,0,0,0,0,,0
3,1065,0,0,35489,30047,0,0,0,0,0,,0
3,1066,0,0,43641,21895,0,0,0,0,0,,0
3,1067,0,0,49562,15974,0,0,0,0,0,,0
3,1068,3,0,48883,16653,0,0,0,2,2,0;2,0
3,1069,5,0,43190,22346,0,0,0,2,2,0;2,0
3,1070,0,0,47350,18186,0,0,0,0,0,,0
3,1071,0,0,49595,15941,0,0,0,0,0,,0
3,1072,0,0,51545,13991,0,0,0,0,0,,0
3,1073,0,0,46332,19204,0,0,0,0,0,,0
3,1074,14,0,54298,11238,0,0,0,3,2,0;2,0
3,1075,0,0,50563,14973,0,0,0,0,0,,0
3,1076,0,0,65536,0,0,0,0,0,0,,0
3,1077,0,0,65320,216,0,0,0,0,0,,0
3,1078,0,0,65536,0,0,0,0,0,0,,0
3,1079,0,0,65536,0,0,0,0,0,0,,0
3,1080,0,0,65119,417,0,0,0,0,0,,0
3,1081,0,0,65153,383,0,0,0,0,0,,0
3,1082,0,0,65195,341,0,0,0,0,0,,0
3,1083,0,0,65536,0,0,0,0,0,0,,0
3,1084,0,0,65528,8,0,0,0,0,0,,0
3,1085,0,0,65536,0,0,0,0,0,0,,0
3,1086,0,0,65314,222,0,0,0,0,0,,0
3,1087,0,0,64392,1144,0,0,0,0,0,,0
3,1088,0,0,65536,0,0,0,0,0,0,,0
3,1089,0,0,65188,348,0,0,0,0,0,,0
3,1090,0,0,65228,308,0,0,0,0,0,,0
3,1091,0,0,65218,318,0,0,0,0,0,,0
3,1092,0,0,65146,390,0,0,0,0,0,,0
3,1093,0,0,54562,10974,0,0,0,0,0,,0
3,1094,0,0,53153,12383,0,0,0,0,0,,0
3,1095,0,0,52983,12553,0,0,0,0,0,,0
3,1096,0,0,52628,12908,0,0,0,0,0,,0
3,1097,0,0,55380,10156,0,0,0,0,0,,0
3,1098,9,0,56077,9459,0,0,0,2,2,0;2,0
3,1099,0,0,56019,9517,0,0,0,0,0,,0
3,1100,0,0,57278,8258,0,0,0,0,0,,0
3,1101,0,0,56101,9435,0,0,0,0,0,,0
3,1102,0,0,64629,907,0,0,0,0,0,,0
3,1103,0,0,51155,14381,0,0,0,0,0,,0
3,1104,0,0,53314,12222,0,0,0,0,0,,0
3,1105,0,0,63885,1651,0,0,0,0,0,,0
3,1106,0,0,57470,8066,0,0,0,0,0,,0
3,1107,0,0,58639,6897,0,0,0,0,0,,0
3,1108,0,0,56353,9183,0,0,0,0,0,,0
3,1109,0,0,51820,13716,0,0,0,0,0,,0
3,1110,0,0,55709,9827,0,0,0,0,0,,0
3,1111,0,0,56595,8941,0,0,0,0,0,,0
3,1112,0,0,59511,6025,0,0,0,0,0,,0
3,1113,0,0,53624,11912,0,0,0,0,0,,0
3,1114,0,0,54004,11532,0,0,0,0,0,,0
3,1115,0,0,56962,8574,0,0,0,0,0,,0
3,1116,0,0,61355,4181,0,0,0,0,0,,0
3,1117,0,0,55338,10198,0,0,0,0,0,,0
3,1118,0,0,55969,9567,0,0,0,0,0,,0
3,1119,12,0,54335,11201,0,0,0,2,2,0;2,0
3,1120,0,0,56108,9428,0,0,0,0,0,,0
3,1121,0,0,56196,9340,0,0,0,0,0,,0
3,1122,0,0,57703,7833,0,0,0,0,0,,0
3,1123,0,0,59731,5805,0,0,0,0,0,,0
3,1124,0,0,52430,13106,0,0,0,0,0,,0
3,1125,0,0,53092,12444,0,0,0,0,0,,0
3,1126,0,0,56057,9479,0,0,0,0,0,,0
3,1127,0,0,54535,11001,0,0,0,0,0,,0
3,1128,0,0,58891,6645,0,0,0,0,0,,0
3,1129,0,0,54773,10763,0,0,0,0,0,,0
3,1130,0,0,54229,11307,0,0,0,0,0,,0
3,1131,0,0,55992,9544,0,0,0,0,0,,0
3,1132,0,0,59165,6371,0,0,0,0,0,,0
3,1133,0,0,58444,7092,0,0,0,0,0,,0
3,1134,0,0,56596,8940,0,0,0,0,0,,0
3,1135,0,0,61741,3795,0,0,0,0,0,,0
3,1136,0,0,60349,5187,0,0,0,0,0,,0
3,1137,0,0,60135,5401,0,0,0,0,0,,0
3,1138,0,0,60577,4959,0,0,0,0,0,,0
3,1139,0,0,60200,5336,0,0,0,0,0,,0
3,1140,0,0,56850,8686,0,0,0,0,0,,0
3,1141,0,0,57026,8510,0,0,0,0,0,,0
3,1142,0,0,55412,10124,0,0,0,0,0,,0
3,1143,0,0,53599,11937,0,0,0,0,0,,0
3,1144,0,0,56471,9065,0,0,0,0,0,,0
3,1145,0,0,55942,9594,0,0,0,0,0,,0
3,1146,0,0,56616,8920,0,0,0,0,0,,0
3,1147,0,0,59003,6533,0,0,0,0,0,,0
3,1148,0,0,56820,8716,0,0,0,0,0,,0
3,1149,0,0,48744,16792,0,0,0,0,0,,0
3,1150,0,0,57426,8110,0,0,0,0,0,,0
3,1151,0,0,53345,12191,0,0,0,0,0,,0
3,1152,0,0,57037,8499,0,0,0,0,0,,0
3,1153,0,0,53142,12394,0,0,0,0,0,,0
3,1154,6,0,55262,10274,0,0,0,2,2,1;2,0
3,1155,0,0,54300,11236,0,0,0,0,0,,0
3,1156,0,0,55555,9981,0,0,0,0,0,,0
3,1157,0,0,54463,11073,0,0,0,0,0,,0
3,1158,0,0,50748,14788,0,0,0,0,0,,0
3,1159,0,0,49458,16078,0,0,0,0,0,,0
3,1160,2,0,53474,12062,0,0,0,2,2,0;2,0
3,1161,0,0,56053,9483,0,0,0,0,0,,0
3,1162,0,0,48711,16825,0,0,0,0,0,,0
3,1163,0,0,58536,7000,0,0,0,0,0,,0
3,1164,0,0,56317,9219,0,0,0,0,0,,0
3,1165,10,0,58466,7070,0,0,0,2,2,2;4,0
3,1166,0,0,47787,17749,0,0,0,0,0,,0
3,1167,1,0,49871,15665,0,0,0,2,2,1;2,0
3,1168,0,0,57754,7782,0,0,0,0,0,,0
3,1169,0,0,58986,6550,0,0,0,0,0,,0
3,1170,0,0,59701,5835,0,0,0,0,0,,0
3,1171,0,0,40464,25072,0,0,0,0,0,,0
3,1172,0,0,55198,10338,0,0,0,0,0,,0
3,1173,0,0,53236,12300,0,0,0,0,0,,0
3,1174,0,0,43778,21758,0,0,0,0,0,,0
3,1175,0,0,43195,22341,0,0,0,0,0,,0
3,1176,0,0,48363,17173,0,0,0,0,0,,0
3,1177,0,0,46965,18571,0,0,0,0,0,,0
3,1178,0,0,60036,5500,0,0,0,0,0,,0
3,1179,0,0,50258,15278,0,0,0,0,0,,0
3,1180,0,0,53794,11742,0,0,0,0,0,,0
3,1181,0,0,56634,8902,0,0,0,0,0,,0
3,1182,0,0,46654,18882,0,0,0,0,0,,0
3,1183,0,0,49257,16279,0,0,0,0,0,,0
3,1184,6,0,56031,9505,0,0,0,2,2,0;2,0
3,1185,0,0,41898,23638,0,0,0,0,0,,0
3,1186,6,0,58971,6565,0,0,0,2,2,2;4,0
3,1187,0,0,60628,4908,0,0,0,0,0,,0
3,1188,0,0,58909,6627,0,0,0,0,0,,0
3,1189,0,0,56046,9490,0,0,0,0,0,,0
3,1190,0,0,58840,6696,0,0,0,0,0,,0
3,1191,0,0,57411,8125,0,0,0,0,0,,0
3,1192,0,0,57311,8225,0,0,0,0,0,,0
3,1193,0,0,51400,14136,0,0,0,0,0,,0
3,1194,0,0,58780,6756,0,0,0,0,0,,0
3,1195,0,0,56009,9527,0,0,0,0,0,,0
3,1196,0,0,59328,6208,0,0,0,0,0,,0
3,1197,0,0,53642,11894,0,0,0,0,0,,0
3,1198,0,0,52918,12618,0,0,0,0,0,,0
3,1199,0,0,57844,7692,0,0,0,0,0,,0
3,1200,0,0,51244,14292,0,0,0,0,0,,0
3,1201,2,0,52068,13468,0,0,0,2,2,1;2,0
3,1202,0,0,52876,12660,0,0,0,0,0,,0
3,1203,0,0,55424,10112,0,0,0,0,0,,0
3,1204,4,0,48280,17256,0,0,0,2,2,1;2,0
3,1205,0,0,50381,15155,0,0,0,0,0,,0
3,1206,0,0,49088,16448,0,0,0,0,0,,0
3,1207,0,0,59062,6474,0,0,0,0,0,,0
3,1208,0,0,54381,11155,0,0,0,0,0,,0
3,1209,0,0,59062,6474,0,0,0,0,0,,0
3,1210,0,0,59188,6348,0,0,0,0,0,,0
3,1211,0,0,52247,13289,0,0,0,0,0,,0
3,1212,0,0,59447,6089,0,0,0,0,0,,0
3,1213,0,0,52872,12664,0,0,0,0,0,,0
3,1214,0,0,58036,7500,0,0,0,0,0,,0
3,1215,0,0,52067,13469,0,0,0,0,0,,0
3,1216,4,0,50959,14577,0,0,0,2,2,1;2,0
3,1217,0,0,58117,7419,0,0,0,0,0,,0
3,1218,0,0,57215,8321,0,0,0,0,0,,0
3,1219,0,0,53037,12499,0,0,0,0,0,,0
3,1220,0,0,58769,6767,0,0,0,0,0,,0
3,1221,0,0,55119,10417,0,0,0,0,0,,0
3,1222,0,0,48360,17176,0,0,0,0,0,,0
3,1223,0,0,53926,11610,0,0,0,0,0,,0
3,1224,0,0,49620,15916,0,0,0,0,0,,0
3,1225,0,0,55494,10042,0,0,0,0,0,,0
3,1226,0,0,47457,18079,0,0,0,0,0,,0
3,1227,28,0,49914,15622,0,0,0,4,2,0;1,0
3,1228,0,0,50050,15486,0,0,0,0,0,,0
3,1229,0,0,45040,20496,0,0,0,0,0,,0
3,1230,0,0,41880,23656,0,0,0,0,0,,0
3,1231,0,0,54355,11181,0,0,0,0,0,,0
3,1232,0,0,48310,17226,0,0,0,0,0,,0
3,1233,0,0,42089,23447,0,0,0,0,0,,0
3,1234,6,0,49720,15816,0,0,0,2,2,1;2,0
3,1235,0,0,47897,17639,0,0,0,0,0,,0
3,1236,0,0,48474,17062,0,0,0,0,0,,0
3,1237,0,0,42550,22986,0,0,0,0,0,,0
3,1238,2,0,46187,19349,0,0,0,2,2,0;2,0
3,1239,0,0,61869,3667,0,0,0,0,0,,0
3,1240,0,0,56468,9068,0,0,0,0,0,,0
3,1241,0,0,41014,24522,0,0,0,0,0,,0
3,1242,0,0,47954,17582,0,0,0,0,0,,0
3,1243,0,0,60450,5086,0,0,0,0,0,,0
3,1244,0,0,45037,20499,0,0,0,0,0,,0
3,1245,0,0,58229,7307,0,0,0,0,0,,0
3,1246,5,0,56740,8796,0,0,0,2,2,0;1,0
3,1247,0,0,60236,5300,0,0,0,0,0,,0
3,1248,0,0,56320,9216,0,0,0,0,0,,0
3,1249,7,0,56758,8778,0,0,0,2,2,0;1,0
3,1250,0,0,55269,10267,0,0,0,0,0,,0
3,1251,5,0,58649,6887,0,0,0,2,2,0;2,0
3,1252,0,0,60440,5096,0,0,0,0,0,,0
3,1253,0,0,57975,7561,0,0,0,0,0,,0
3,1254,0,0,60071,5465,0,0,0,0,0,,0
3,1255,0,0,59318,6218,0,0,0,0,0,,0
3,1256,0,0,57075,8461,0,0,0,0,0,,0
3,1257,0,0,54903,10633,0,0,0,0,0,,0
3,1258,11,0,58321,7215,0,0,0,2,2,0;2,0
3,1259,0,0,55236,10300,0,0,0,0,0,,0
3,1260,0,0,60673,4863,0,0,0,0,0,,0
3,1261,0,0,59486,6050,0,0,0,0,0,,0
3,1262,1,0,55401,10135,0,0,0,2,2,0;2,0
3,1263,0,0,60779,4757,0,0,0,0,0,,0
3,1264,0,0,59605,5931,0,0,0,0,0,,0
3,1265,0,0,61706,3830,0,0,0,0,0,,0
3,1266,0,0,65300,236,0,0,0,0,0,,0
3,1267,0,0,62605,2931,0,0,0,0,0,,0
3,1268,0,0,61521,4015,0,0,0,0,0,,0
